,Fixed telephone subscriptions,Urban population,Rural population,"Population ages 65 and above, male","Population ages 65 and above, total","Population ages 65 and above, female","Population ages 15-64, total","Population ages 15-64, male","Population ages 15-64, female","Population ages 0-14, male","Population ages 0-14, total","Population ages 0-14, female","Agriculture, forestry, and fishing, value added (current US$)","Industry (including construction), value added (current US$)","Manufacturing, value added (current US$)","Services, value added (current US$)",Mobile cellular subscriptions,Fixed broadband subscriptions,"Air transport, registered carrier departures worldwide",Country
1989,,284397.0,322174.0,19756.0,50641.0,30884.0,400066.0,199375.0,200691.0,78704.0,155864.0,77160.0,,,,,,,,Montenegro
1990,,291283.0,315089.0,19778.0,50884.0,31106.0,400538.0,199538.0,201000.0,78255.0,154950.0,76695.0,,,,,,,,Montenegro
1991,,298483.0,308622.0,19925.0,51565.0,31640.0,401366.0,199824.0,201541.0,77882.0,154174.0,76291.0,,,,,,,,Montenegro
1992,,305585.0,302931.0,20326.0,52801.0,32475.0,402825.0,200323.0,202503.0,77299.0,152889.0,75591.0,,,,,,,,Montenegro
1993,,312816.0,297354.0,21014.0,54602.0,33588.0,404471.0,200866.0,203604.0,76487.0,151097.0,74610.0,,,,,,,,Montenegro
1994,,319860.0,291529.0,21864.0,56543.0,34679.0,405601.0,201201.0,204401.0,75623.0,149245.0,73622.0,,,,,,,,Montenegro
1995,,326440.0,285272.0,22738.0,58435.0,35697.0,406087.0,201225.0,204863.0,74638.0,147190.0,72551.0,,,,,,,,Montenegro
1996,,332459.0,278544.0,23539.0,60185.0,36646.0,405991.0,200931.0,205060.0,73488.0,144828.0,71339.0,,,,,,,,Montenegro
1997,,337985.0,271535.0,24222.0,61645.0,37423.0,405720.0,200517.0,205203.0,72191.0,142155.0,69964.0,,,,,,,,Montenegro
1998,,343256.0,264406.0,24815.0,63018.0,38202.0,405414.0,200046.0,205368.0,70784.0,139231.0,68447.0,,,,,,,,Montenegro
1999,,348560.0,257441.0,25493.0,64397.0,38904.0,405295.0,199654.0,205641.0,69342.0,136309.0,66967.0,,,,,,,,Montenegro
2000,,354162.0,250788.0,26384.0,65998.0,39614.0,405384.0,199399.0,205986.0,67948.0,133568.0,65620.0,111244110.0,209251870.0,91350330.0,572634200.0,,,,Montenegro
2001,,361755.0,245634.0,27537.0,68254.0,40716.0,407413.0,200141.0,207272.0,67000.0,131722.0,64722.0,125395850.0,258816940.0,134074870.0,665256100.0,,,2411.0,Montenegro
2002,,369361.0,240467.0,28667.0,70604.0,41937.0,409201.0,200780.0,208421.0,66159.0,130023.0,63864.0,140336200.0,277432260.0,133626410.0,733311940.0,,,,Montenegro
2003,,376961.0,235306.0,29800.0,73006.0,43206.0,410718.0,201315.0,209403.0,65476.0,128543.0,63068.0,169319230.0,330091600.0,149570290.0,959526200.0,,,4978.0,Montenegro
2004,,381058.0,232295.0,30831.0,75280.0,44449.0,410947.0,201489.0,209458.0,64871.0,127126.0,62254.0,192021360.0,393353600.0,180992050.0,1179572900.0,483766.0,,4974.0,Montenegro
2005,170933.0,383698.0,230563.0,31688.0,77282.0,45593.0,411151.0,201887.0,209265.0,64340.0,125829.0,61489.0,197675660.0,391428930.0,184909840.0,1301237400.0,543220.0,7665.0,5560.0,Montenegro
2006,168233.0,386254.0,228771.0,32297.0,78667.0,46369.0,411920.0,202572.0,209348.0,63708.0,124438.0,60730.0,223506460.0,481304740.0,211356160.0,1520066400.0,643681.0,,,Montenegro
2007,176289.0,388857.0,227018.0,32644.0,79494.0,46850.0,413380.0,203629.0,209751.0,63017.0,123001.0,59984.0,266081300.0,625830850.0,187784020.0,2037081900.0,900000.0,17852.0,,Montenegro
2008,174046.0,391621.0,225348.0,32839.0,80121.0,47282.0,415091.0,204819.0,210273.0,62426.0,121756.0,59331.0,338220300.0,804347460.0,233289870.0,2511016400.0,1158032.0,39749.0,,Montenegro
2009,171749.0,394521.0,223773.0,32914.0,80522.0,47608.0,416969.0,206044.0,210926.0,61998.0,120803.0,58805.0,343901100.0,721592100.0,188496800.0,2387498000.0,1294167.0,59329.0,,Montenegro
2010,170553.0,397301.0,222127.0,32814.0,80519.0,47704.0,419140.0,207381.0,211759.0,61491.0,119769.0,58278.0,318105540.0,710464000.0,188622560.0,2429561000.0,1170000.0,64665.0,10064.009,Montenegro
2011,170856.0,399777.0,220302.0,32842.0,80808.0,47966.0,420845.0,208400.0,212445.0,60835.0,118426.0,57590.0,366876380.0,685959100.0,225938190.0,2754778600.0,1159112.0,64712.0,7707.0,Montenegro
2012,169803.0,402174.0,218427.0,33278.0,81865.0,48587.0,421522.0,208877.0,212644.0,60295.0,117215.0,56920.0,304635740.0,608683000.0,166628540.0,2514966000.0,990869.0,87768.0,7485.0,Montenegro
2013,169032.0,404636.0,216571.0,33866.0,83285.0,49419.0,421582.0,209086.0,212494.0,59919.0,116341.0,56422.0,358831200.0,690326700.0,180564480.0,2615606300.0,993902.0,95721.0,7164.0,Montenegro
2014,164671.0,407105.0,214705.0,34604.0,85215.0,50611.0,420832.0,208885.0,211948.0,59702.0,115763.0,56062.0,372108400.0,657113100.0,178248980.0,2689996000.0,1013296.0,103863.0,6492.0,Montenegro
2015,154448.0,409418.0,212741.0,35590.0,87615.0,52026.0,419291.0,208260.0,211031.0,59537.0,115253.0,55717.0,326857860.0,581991550.0,165784980.0,2444089600.0,1007890.0,112394.0,6864.0,Montenegro
2016,148015.0,411597.0,210706.0,36547.0,89809.0,53262.0,417834.0,207615.0,210219.0,59330.0,114660.0,55329.0,326887330.0,685223600.0,163505650.0,2608644000.0,1040747.0,114848.0,6842.0,Montenegro
2017,152155.0,413735.0,208638.0,37512.0,91973.0,54461.0,416305.0,206909.0,209396.0,59098.0,114095.0,54997.0,332868300.0,721762300.0,186844780.0,2920246300.0,1044674.0,137426.0,6436.0,Montenegro
2018,172880.0,415729.0,206498.0,38626.0,94409.0,55783.0,414228.0,205934.0,208294.0,58880.0,113590.0,54710.0,370728640.0,877455100.0,219368210.0,3258355000.0,1134412.0,159029.0,6887.0,Montenegro
2019,188175.0,417692.0,204336.0,39776.0,96979.0,57202.0,411726.0,204730.0,206996.0,58797.0,113323.0,54526.0,354350180.0,893902400.0,206057310.0,3254541600.0,1150998.0,178781.0,7192.0,Montenegro
2020,191768.0,419307.0,201999.0,40713.0,99198.0,58486.0,408991.0,203412.0,205579.0,58717.0,113117.0,54400.0,360357820.0,824932200.0,196058110.0,2766330400.0,1080089.0,184176.0,,Montenegro
2021,189519.0,419986.0,199225.0,41297.0,100678.0,59381.0,405950.0,201929.0,204021.0,58447.0,112582.0,54135.0,378724860.0,869548160.0,225829200.0,3508659700.0,1120074.0,188286.0,,Montenegro
1960,78690.0,3455253.0,8314521.0,150732.0,328751.0,178018.0,6086153.0,3013599.0,3072554.0,2710698.0,5354870.0,2644173.0,,,,,0.0,,,Morocco
1961,78690.0,3606271.0,8475442.0,155931.0,340396.0,184465.0,6179111.0,3058844.0,3120267.0,2818536.0,5562206.0,2743669.0,,,,,,,,Morocco
1962,78690.0,3764224.0,8640533.0,161472.0,353068.0,191597.0,6282930.0,3108971.0,3173959.0,2926106.0,5768758.0,2842652.0,,,,,,,,Morocco
1963,78690.0,3925674.0,8801012.0,167324.0,366571.0,199248.0,6391708.0,3161699.0,3230009.0,3029988.0,5968407.0,2938419.0,,,,,,,,Morocco
1964,78690.0,4089765.0,8954489.0,173795.0,381376.0,207581.0,6520076.0,3223340.0,3296736.0,3121889.0,6142802.0,3020913.0,,,,,,,,Morocco
1965,84000.0,4263735.0,9118145.0,180770.0,397200.0,216430.0,6676539.0,3299738.0,3376801.0,3209070.0,6308141.0,3099071.0,691236030.0,812172740.0,462997730.0,,0.0,,,Morocco
1966,84000.0,4448115.0,9290387.0,188080.0,413740.0,225659.0,6847211.0,3384390.0,3462821.0,3297586.0,6477551.0,3179965.0,604090500.0,835688200.0,475644700.0,,,,,Morocco
1967,84000.0,4641545.0,9468210.0,195642.0,430820.0,235178.0,7029508.0,3475729.0,3553778.0,3386760.0,6649428.0,3262667.0,662187500.0,869281660.0,489477300.0,,,,,Morocco
1968,84000.0,4842439.0,9647638.0,203119.0,447700.0,244581.0,7224376.0,3573909.0,3650466.0,3473827.0,6818001.0,3344174.0,733524350.0,919276740.0,527023000.0,,,,,Morocco
1969,84000.0,5050140.0,9826842.0,210037.0,463322.0,253285.0,7432274.0,3678986.0,3753289.0,3557887.0,6981385.0,3423499.0,705859140.0,1009386430.0,608240300.0,,,,,Morocco
1970,91000.0,5266138.0,10008213.0,216163.0,477140.0,260976.0,7654392.0,3791591.0,3862801.0,3640562.0,7142819.0,3502257.0,788854850.0,1066890600.0,641240960.0,,0.0,,10100.0,Morocco
1971,91000.0,5488936.0,10188364.0,221611.0,489343.0,267733.0,7887865.0,3909589.0,3978276.0,3721183.0,7300092.0,3578909.0,952673300.0,1188118800.0,709703000.0,,,,12900.0,Morocco
1972,91000.0,5737053.0,10344385.0,226457.0,499868.0,273411.0,8127087.0,4028502.0,4098585.0,3798197.0,7454483.0,3656286.0,1078508000.0,1397800300.0,852460400.0,,,,12800.0,Morocco
1973,91000.0,5993751.0,10495701.0,230612.0,508316.0,277704.0,8372738.0,4148275.0,4224464.0,3873002.0,7608398.0,3735397.0,1300007300.0,1745842300.0,1082811900.0,,,,16800.0,Morocco
1974,91000.0,6258783.0,10643600.0,233945.0,514474.0,280530.0,8629216.0,4271975.0,4357242.0,3946766.0,7758692.0,3811926.0,1585427200.0,2687995000.0,1229118100.0,,,,17200.0,Morocco
1975,110000.0,6534073.0,10791252.0,236521.0,518575.0,282055.0,8897831.0,4400542.0,4497289.0,4021536.0,7908919.0,3887383.0,1608143100.0,3160271400.0,1536088800.0,,0.0,,19500.0,Morocco
1976,123000.0,6819390.0,10937126.0,238425.0,520871.0,282446.0,9176253.0,4532431.0,4643821.0,4097375.0,8059391.0,3962016.0,1845314800.0,3068585500.0,1591654800.0,,0.0,,24500.0,Morocco
1977,136000.0,7118548.0,11087924.0,239902.0,521886.0,281984.0,9471948.0,4673637.0,4798311.0,4175851.0,8212638.0,4036787.0,1810450200.0,3596917800.0,1829991300.0,,0.0,,25200.0,Morocco
1978,149000.0,7434210.0,11245649.0,241381.0,522564.0,281183.0,9784211.0,4824846.0,4959364.0,4258841.0,8373084.0,4114243.0,2504380000.0,4148846800.0,2248062000.0,,0.0,,25000.0,Morocco
1979,154000.0,7763286.0,11404375.0,243331.0,524044.0,280713.0,10104663.0,4980561.0,5124102.0,4344425.0,8538954.0,4194529.0,2850914300.0,5198122500.0,2676515000.0,,0.0,,24400.0,Morocco
1980,167000.0,8109487.0,11568957.0,246164.0,527378.0,281213.0,10437684.0,5143849.0,5293835.0,4434170.0,8713383.0,4279212.0,3285855700.0,6249095700.0,3903399200.0,10153001000.0,0.0,,14800.0,Morocco
1981,177400.0,8471303.0,11736957.0,249933.0,532736.0,282803.0,10780745.0,5312568.0,5468177.0,4526829.0,8894779.0,4367950.0,1900638600.0,5635812000.0,3405541000.0,8669714000.0,0.0,,17200.0,Morocco
1982,191440.0,8845176.0,11901589.0,254771.0,540306.0,285534.0,11129257.0,5483267.0,5645989.0,4619057.0,9077202.0,4458144.0,2285064000.0,5363027000.0,3345495600.0,8389228500.0,0.0,,8700.0,Morocco
1983,201452.0,9227441.0,12059940.0,261003.0,550858.0,289855.0,11479210.0,5656370.0,5822840.0,4710521.0,9257314.0,4546793.0,2051484300.0,5017055700.0,3245564000.0,7620827600.0,0.0,,17800.0,Morocco
1984,215421.0,9613344.0,12203927.0,269033.0,565438.0,296406.0,11825686.0,5829562.0,5996125.0,4796952.0,9426146.0,4629195.0,1797227100.0,4571068400.0,2988550000.0,7045827000.0,0.0,,13700.0,Morocco
1985,240443.0,10001424.0,12333653.0,279129.0,584614.0,305485.0,12173345.0,6003168.0,6170177.0,4874142.0,9577118.0,4702976.0,1992481400.0,4528567000.0,3016027100.0,7005498000.0,0.0,,11600.0,Morocco
1986,251687.0,10384666.0,12439780.0,291278.0,608252.0,316974.0,12512600.0,6171599.0,6341001.0,4938963.0,9703594.0,4764630.0,3056556300.0,5332494300.0,3688683500.0,8908369000.0,0.0,,12200.0,Morocco
1987,266187.0,10759753.0,12520182.0,305469.0,636210.0,330742.0,12841670.0,6333639.0,6508031.0,4989866.0,9802055.0,4812188.0,2560577500.0,6008867000.0,4275888400.0,10426846000.0,60.0,,12600.0,Morocco
1988,286493.0,11135157.0,12585433.0,321789.0,668467.0,346677.0,13175220.0,6497164.0,6678056.0,5029333.0,9876903.0,4847570.0,3651031300.0,7128697300.0,4931141000.0,11571897000.0,105.0,,13600.0,Morocco
1989,334593.0,11510435.0,12637669.0,340322.0,704934.0,364612.0,13512755.0,6662002.0,6850753.0,5058552.0,9930416.0,4871863.0,3776591000.0,7196137000.0,4938887700.0,11948477000.0,700.0,,14100.0,Morocco
1990,403000.0,11890063.0,12680751.0,360909.0,745216.0,384306.0,13856893.0,6829749.0,7027144.0,5080347.0,9968706.0,4888358.0,4555740000.0,8329148000.0,5819811000.0,13569257000.0,904.0,,27100.0,Morocco
1991,497000.0,12273397.0,12714686.0,383571.0,789407.0,405837.0,14199095.0,6995652.0,7203443.0,5098628.0,9999581.0,4900954.0,5649761300.0,8399418000.0,5924396000.0,14276799000.0,1500.0,,18600.0,Morocco
1992,654000.0,12660713.0,12739963.0,408349.0,837595.0,429247.0,14539124.0,7159704.0,7379420.0,5113800.0,10023957.0,4910156.0,4733964000.0,8890364000.0,6359911400.0,15622874000.0,3217.0,,25800.0,Morocco
1993,827000.0,13050229.0,12756548.0,434545.0,888445.0,453900.0,14886215.0,7327104.0,7559111.0,5120682.0,10032118.0,4911436.0,4137182700.0,8380635600.0,6033546000.0,14911502000.0,6725.0,,37400.0,Morocco
1994,1007000.0,13440086.0,12761465.0,461069.0,939943.0,478874.0,15241943.0,7498747.0,7743196.0,5116995.0,10019666.0,4902671.0,6145099000.0,8959426000.0,6435875300.0,16197646000.0,13794.0,,34500.0,Morocco
1995,1128000.0,13749580.0,12849468.0,487226.0,991324.0,504098.0,15619426.0,7687659.0,7931766.0,5100836.0,9988298.0,4887462.0,5266219500.0,10277134000.0,7366968300.0,18736347000.0,29511.0,,32700.0,Morocco
1996,1208000.0,14045468.0,12953625.0,512659.0,1042356.0,529697.0,16015203.0,7892173.0,8123030.0,5074529.0,9941534.0,4867005.0,7958963000.0,11058394000.0,7894655000.0,19441252000.0,42942.0,,32000.0,Morocco
1997,1300528.0,14342391.0,13054727.0,536962.0,1092054.0,555093.0,16416615.0,8099598.0,8317018.0,5046282.0,9888449.0,4842168.0,5728966000.0,10696129000.0,7461257000.0,18249357000.0,74472.0,,35100.0,Morocco
1998,1393355.0,14640178.0,13151647.0,559848.0,1139680.0,579832.0,16816856.0,8306004.0,8510853.0,5019595.0,9835289.0,4815694.0,6736022000.0,10760037000.0,7531098600.0,19770053000.0,116645.0,,40100.0,Morocco
1999,1471000.0,14935781.0,13241216.0,581090.0,1184629.0,603538.0,17210186.0,8508080.0,8702106.0,4994828.0,9782182.0,4787354.0,5772506600.0,10866739000.0,7665175600.0,20474503000.0,369174.0,,43900.0,Morocco
2000,1425000.0,15229497.0,13324918.0,600411.0,1226408.0,625998.0,17599576.0,8707000.0,8892578.0,4971752.0,9728429.0,4756678.0,4615184400.0,10475881000.0,7186846000.0,19643656000.0,2342000.0,,44542.0,Morocco
2001,1191335.0,15524469.0,13405628.0,618376.0,1266789.0,648412.0,17989108.0,8905141.0,9083968.0,4950012.0,9674200.0,4724187.0,5205492700.0,10024103000.0,6645459500.0,20009513000.0,4771739.0,,44262.0,Morocco
2002,1127447.0,15820051.0,13481766.0,636103.0,1308599.0,672496.0,18374638.0,9101461.0,9273177.0,4927984.0,9618580.0,4690596.0,5575483000.0,10656451000.0,7117053400.0,21503044000.0,6198670.0,2000.0,37160.0,Morocco
2003,1219213.0,16111112.0,13550158.0,653297.0,1350761.0,697463.0,18747536.0,9292477.0,9455059.0,4905040.0,9562973.0,4657933.0,7248934000.0,13535209000.0,9120062000.0,26114056000.0,7359870.0,2712.0,35937.0,Morocco
2004,1308569.0,16411301.0,13621824.0,668836.0,1390166.0,721329.0,19131492.0,9489660.0,9641832.0,4880148.0,9511467.0,4631319.0,7847323600.0,15869400000.0,10601716000.0,30187938000.0,9336878.0,64660.0,41526.0,Morocco
2005,1341156.0,16790498.0,13641404.0,683761.0,1428893.0,745131.0,19540066.0,9703428.0,9836638.0,4853054.0,9462944.0,4609890.0,7366470000.0,16305155000.0,10498970000.0,32611273000.0,12392805.0,249138.0,48651.0,Morocco
2006,1266119.0,17188176.0,13644846.0,700418.0,1472669.0,772252.0,19943272.0,9920004.0,10023267.0,4827025.0,9417082.0,4590057.0,9336856000.0,17265875000.0,11090419000.0,35285170000.0,16004731.0,391857.0,55239.0,Morocco
2007,2393767.0,17589282.0,13643351.0,719227.0,1521917.0,802690.0,20329424.0,10128929.0,10200494.0,4806794.0,9381292.0,4574498.0,8586355700.0,19496356000.0,11950002000.0,42302770000.0,20029300.0,477360.0,68847.0,Morocco
2008,2991158.0,17995882.0,13639110.0,738786.0,1571405.0,832619.0,20701790.0,10329782.0,10372008.0,4795902.0,9361798.0,4565896.0,11063055000.0,24758913000.0,13962169000.0,47389004000.0,22815694.0,493228.0,61298.0,Morocco
2009,3516281.0,18409274.0,13633603.0,758924.0,1620246.0,861322.0,21057264.0,10521110.0,10536155.0,4797459.0,9365367.0,4567908.0,12103238000.0,22516662000.0,14398109000.0,47847985000.0,25310760.0,479503.0,62037.0,Morocco
2010,3749364.0,18835464.0,13629400.0,781254.0,1672811.0,891556.0,21398744.0,10704770.0,10693973.0,4811647.0,9393311.0,4581664.0,12065533000.0,23916980000.0,14533336000.0,47574016000.0,31982280.0,504499.0,75306.0,Morocco
2011,3566076.0,19275316.0,13628383.0,806921.0,1732045.0,925124.0,21729680.0,10882470.0,10847211.0,4836288.0,9441974.0,4605686.0,13299794000.0,26976848000.0,15705633000.0,53087800000.0,36553944.0,595207.0,69940.914,Morocco
2012,3279054.0,19725140.0,13627029.0,836311.0,1797415.0,961103.0,22053478.0,11055427.0,10998052.0,4865986.0,9501276.0,4635290.0,12115803000.0,25949538000.0,14967549000.0,52543926000.0,39016336.0,689541.0,61161.3,Morocco
2013,2924861.0,20180706.0,13622821.0,869568.0,1867468.0,997900.0,22369402.0,11222833.0,11146568.0,4898390.0,9566657.0,4668267.0,14303492000.0,27954672000.0,16572006000.0,55108202000.0,42423790.0,843940.0,68700.0,Morocco
2014,2487738.0,20636838.0,13611765.0,907808.0,1945500.0,1037692.0,22665400.0,11379575.0,11285824.0,4933435.0,9637704.0,4704269.0,12333844000.0,30751699000.0,18099878000.0,65230365000.0,44114536.0,993451.0,72345.0,Morocco
2015,2222370.0,21088840.0,13591618.0,952027.0,2035036.0,1083009.0,22938364.0,11524992.0,11413373.0,4967584.0,9707059.0,4739475.0,13024692000.0,28291121000.0,16445316000.0,57639563000.0,43079696.0,1147533.0,75044.0,Morocco
2016,2070173.0,21541816.0,13565447.0,1002205.0,2136572.0,1134367.0,23204452.0,11666093.0,11538357.0,4996738.0,9766241.0,4769502.0,11516493000.0,28657558000.0,16453938000.0,59572265000.0,41513932.0,1255428.0,80085.0,Morocco
2017,2046390.0,21994744.0,13533370.0,1057748.0,2249204.0,1191455.0,23458102.0,11799597.0,11658505.0,5024101.0,9820809.0,4796708.0,13229468000.0,30115766000.0,17286009000.0,62943560000.0,43916064.0,1378867.0,86735.0,Morocco
2018,2199140.0,22437808.0,13489703.0,1116939.0,2369346.0,1252408.0,23685420.0,11919298.0,11766121.0,5051083.0,9872745.0,4821662.0,14396607000.0,32142637000.0,18921384000.0,67580998000.0,44737884.0,1552599.0,80154.0,Morocco
2019,2054545.0,22869600.0,13434809.0,1178890.0,2495608.0,1316718.0,23897196.0,12030529.0,11866668.0,5072367.0,9911603.0,4839236.0,13978019000.0,32552225000.0,19014984000.0,68943960000.0,46666720.0,1751341.0,91254.0,Morocco
2020,2357286.0,23309112.0,13379661.0,1240023.0,2623715.0,1383692.0,24125464.0,12146762.0,11978703.0,5088172.0,9939593.0,4851422.0,12940781000.0,31604961000.0,18395144000.0,64554900000.0,49421024.0,2102434.0,32519.0,Morocco
2021,2460155.0,23753114.0,13323470.0,1299755.0,2752908.0,1453153.0,24367676.0,12268345.0,12099331.0,5097563.0,9956001.0,4858438.0,17195194000.0,37260943000.0,21902764000.0,73654560000.0,52012000.0,,,Morocco
1960,9403.0,466226.0,6322149.0,78917.0,198226.0,119309.0,3737619.0,1781738.0,1955881.0,1459141.0,2852530.0,1393389.0,,,,,0.0,,,Mozambique
1961,9403.0,487754.0,6429767.0,80621.0,200885.0,120263.0,3793461.0,1811554.0,1981906.0,1495436.0,2923176.0,1427741.0,,,,,,,,Mozambique
1962,9403.0,511595.0,6548781.0,82430.0,203430.0,120999.0,3853160.0,1844650.0,2008509.0,1539213.0,3003787.0,1464573.0,,,,,,,,Mozambique
1963,9403.0,536770.0,6673037.0,84378.0,205934.0,121556.0,3919115.0,1880676.0,2038439.0,1582835.0,3084758.0,1501924.0,,,,,,,,Mozambique
1964,9403.0,563318.0,6800321.0,86417.0,208378.0,121961.0,3989539.0,1918849.0,2070691.0,1625627.0,3165721.0,1540093.0,,,,,,,,Mozambique
1965,17000.0,591399.0,6932755.0,88584.0,210898.0,122314.0,4060505.0,1957471.0,2103034.0,1669835.0,3252751.0,1582916.0,,,,,0.0,,,Mozambique
1966,17000.0,620939.0,7068704.0,90953.0,213707.0,122755.0,4132293.0,1996604.0,2135689.0,1715263.0,3343643.0,1628380.0,,,,,,,,Mozambique
1967,17000.0,652022.0,7207449.0,93536.0,216913.0,123377.0,4207871.0,2037752.0,2170118.0,1760249.0,3434688.0,1674439.0,,,,,,,,Mozambique
1968,17000.0,684788.0,7350741.0,96345.0,220605.0,124259.0,4288383.0,2081591.0,2206791.0,1804867.0,3526541.0,1721674.0,,,,,,,,Mozambique
1969,17000.0,719315.0,7498615.0,99380.0,224862.0,125481.0,4373767.0,2127967.0,2245800.0,1849443.0,3619301.0,1769857.0,,,,,,,,Mozambique
1970,24000.0,756210.0,7655466.0,102656.0,229802.0,127145.0,4466945.0,2178492.0,2288452.0,1893751.0,3714930.0,1821178.0,,,,,0.0,,,Mozambique
1971,24000.0,801756.0,7821134.0,106190.0,235580.0,129390.0,4571412.0,2233688.0,2337724.0,1939242.0,3815898.0,1876656.0,,,,,,,,Mozambique
1972,24000.0,856907.0,8003678.0,109963.0,242208.0,132244.0,4689835.0,2291441.0,2398394.0,1991353.0,3928542.0,1937189.0,,,,,,,,Mozambique
1973,24000.0,917476.0,8206192.0,113981.0,249626.0,135645.0,4820626.0,2350749.0,2469876.0,2051259.0,4053416.0,2002156.0,,,,,,,,Mozambique
1974,24000.0,983305.0,8420916.0,118281.0,257807.0,139526.0,4961653.0,2413354.0,2548299.0,2115625.0,4184761.0,2069137.0,,,,,,,,Mozambique
1975,31100.0,1054699.0,8649033.0,122904.0,266791.0,143887.0,5114059.0,2480452.0,2633607.0,2184413.0,4322882.0,2138469.0,,,,,0.0,,4600.0,Mozambique
1976,29700.0,1131870.0,8887340.0,127825.0,276565.0,148740.0,5273900.0,2550341.0,2723559.0,2257808.0,4468744.0,2210936.0,,,,,0.0,,8000.0,Mozambique
1977,28200.0,1216580.0,9146995.0,132984.0,287034.0,154050.0,5443607.0,2621047.0,2822561.0,2341850.0,4632933.0,2291083.0,,,,,0.0,,4300.0,Mozambique
1978,29300.0,1310095.0,9431033.0,138432.0,298226.0,159793.0,5623746.0,2692287.0,2931458.0,2438583.0,4819157.0,2380573.0,,,,,0.0,,5300.0,Mozambique
1979,30600.0,1409787.0,9718057.0,144186.0,310112.0,165926.0,5803633.0,2763935.0,3039698.0,2539796.0,5014099.0,2474303.0,,,,,0.0,,5500.0,Mozambique
1980,33000.0,1501800.0,9911787.0,149157.0,320458.0,171301.0,5933860.0,2821920.0,3111941.0,2612754.0,5159269.0,2546515.0,,,,,0.0,,6100.0,Mozambique
1981,35400.0,1635539.0,10004476.0,153562.0,329875.0,176314.0,6043527.0,2879249.0,3164278.0,2663293.0,5266612.0,2603320.0,,,,,0.0,,5400.0,Mozambique
1982,36474.0,1789440.0,10112387.0,158160.0,340017.0,181856.0,6179898.0,2950217.0,3229681.0,2716898.0,5381912.0,2665015.0,,,,,0.0,,5500.0,Mozambique
1983,36859.0,1955133.0,10208195.0,162526.0,349835.0,187308.0,6321880.0,3024768.0,3297112.0,2767048.0,5491613.0,2724564.0,,,,,0.0,,6200.0,Mozambique
1984,37558.0,2133831.0,10292392.0,166280.0,359062.0,192782.0,6465393.0,3095310.0,3370083.0,2817190.0,5601768.0,2784578.0,,,,,0.0,,4500.0,Mozambique
1985,38332.0,2323749.0,10356316.0,169323.0,367515.0,198191.0,6605899.0,3159283.0,3446616.0,2864719.0,5706652.0,2841932.0,,,,,0.0,,2500.0,Mozambique
1986,39840.0,2522703.0,10387094.0,172069.0,375433.0,203364.0,6736337.0,3218285.0,3518051.0,2905801.0,5798027.0,2892225.0,,,,,0.0,,2900.0,Mozambique
1987,40174.0,2698622.0,10266171.0,172426.0,378260.0,205834.0,6775020.0,3232617.0,3542404.0,2908566.0,5811513.0,2902947.0,,,,,0.0,,3300.0,Mozambique
1988,40786.0,2870184.0,10086588.0,171971.0,378768.0,206797.0,6787690.0,3238944.0,3548746.0,2894953.0,5790315.0,2895361.0,,,,,0.0,,4700.0,Mozambique
1989,41278.0,3081476.0,10006128.0,173476.0,382926.0,209450.0,6879327.0,3287773.0,3591554.0,2910432.0,5825351.0,2914919.0,,,,,0.0,,4900.0,Mozambique
1990,47439.0,3325865.0,9977594.0,175867.0,389055.0,213187.0,7016310.0,3357659.0,3658651.0,2945543.0,5898094.0,2952550.0,,,,,0.0,,5600.0,Mozambique
1991,52874.0,3456337.0,10104838.0,178800.0,396399.0,217599.0,7175343.0,3437452.0,3737891.0,2990638.0,5989433.0,2998794.0,1251238500.0,596367100.0,527247040.0,1722652000.0,0.0,,5100.0,Mozambique
1992,56125.0,3589626.0,10227255.0,181684.0,403648.0,221964.0,7330203.0,3514671.0,3815532.0,3037402.0,6083030.0,3045628.0,795316000.0,471405440.0,396696770.0,1317637800.0,0.0,,4400.0,Mozambique
1993,55463.0,3761674.0,10444580.0,186235.0,414492.0,228257.0,7550824.0,3623374.0,3927450.0,3116605.0,6240939.0,3124334.0,912742000.0,368751870.0,303665180.0,1387953400.0,0.0,,3700.0,Mozambique
1994,57490.0,4024090.0,10888783.0,194961.0,434342.0,239382.0,7936060.0,3811618.0,4124442.0,3267547.0,6542471.0,3274925.0,853570000.0,431278800.0,345650600.0,1464278100.0,0.0,,3800.0,Mozambique
1995,59819.0,4287799.0,11307031.0,203306.0,453285.0,249980.0,8307153.0,3993502.0,4313652.0,3413431.0,6834391.0,3420960.0,917804000.0,402838300.0,304746780.0,1524572500.0,0.0,,3200.0,Mozambique
